Area_m2,Deposit,Monthly_Rent,School_Walk_Min,Transit_Min,Conv_Count,Subway_Count,Bank_Count,Hosp_Count,Pharm_Count,School_Count_Near,Cafe_Count,Rest_Count,Mart_Count,Parking_Count,Price_Hwansan,House_Age,House_Type_Multi_Family,House_Type_Multi_Unit,House_Type_Row_House,House_Type_Single_House,House_Type_Villa,Rent_Type_Jeonse,Rent_Type_Monthly,Orientation_East,Orientation_South,Orientation_West
21.0,500.0,41.0,18,21,5,0,2,0,1,1,15,15,0,2.0,4600.0,14.0,True,False,False,False,False,False,True,False,False,True
23.0,500.0,41.0,84,39,1,0,0,0,0,0,1,2,0,0.0,4600.0,14.0,True,False,False,False,False,False,True,False,False,True
25.0,500.0,46.0,18,21,5,0,2,0,1,1,15,15,0,2.0,5100.0,27.0,True,False,False,False,False,False,True,True,False,False
26.4,500.0,50.0,14,11,3,0,0,0,1,2,15,15,1,1.0,5500.0,22.0,True,False,False,False,False,False,True,True,False,False
20.0,300.0,36.0,22,14,3,0,2,1,1,1,15,15,1,3.0,3900.0,18.0,True,False,False,False,False,False,True,False,False,True
26.4,300.0,45.0,106,48,5,0,2,2,1,0,12,15,1,2.0,4800.0,25.0,True,False,False,False,False,False,True,False,False,True
25.76,200.0,28.0,106,48,5,0,2,2,1,0,12,15,1,2.0,3000.0,25.0,False,False,False,True,False,False,True,False,False,True
26.4,300.0,42.0,106,48,5,0,2,2,1,0,12,15,1,2.0,4500.0,25.0,True,False,False,False,False,False,True,False,False,True
56.0,0.0,65.0,28,22,5,0,1,2,3,0,15,15,1,9.0,6500.0,28.0,True,False,False,False,False,False,True,False,False,True
21.0,0.0,26.0,27,11,2,0,2,1,0,4,15,0,1,0.0,2600.0,25.0,True,False,False,False,False,False,True,False,False,False
40.0,500.0,60.0,27,11,2,0,2,1,0,4,15,0,1,0.0,6500.0,25.0,True,False,False,False,False,False,True,False,False,False
26.4,500.0,42.0,84,39,1,0,0,0,0,0,1,2,0,0.0,4700.0,25.0,True,False,False,False,False,False,True,False,False,True
26.4,500.0,45.0,18,21,5,0,2,0,1,1,15,15,0,2.0,5000.0,26.0,True,False,False,False,False,False,True,False,False,True
25.0,500.0,35.0,14,11,3,0,0,0,1,2,15,15,1,1.0,4000.0,24.0,True,False,False,False,False,False,True,True,False,False
24.0,500.0,46.0,28,22,5,0,1,2,3,0,15,15,1,9.0,5100.0,26.0,True,False,False,False,False,False,True,False,False,True
23.0,500.0,38.0,18,21,5,0,2,0,1,1,15,15,0,2.0,4300.0,25.0,True,False,False,False,False,False,True,False,False,True
36.0,500.0,50.0,106,48,5,0,2,2,1,0,12,15,1,2.0,5500.0,25.0,True,False,False,False,False,False,True,False,False,True
22.76,500.0,44.0,106,48,5,0,2,2,1,0,12,15,1,2.0,4900.0,25.0,False,False,False,True,False,False,True,True,False,False
23.0,500.0,45.0,106,48,5,0,2,2,1,0,12,15,1,2.0,5000.0,25.0,True,False,False,False,False,False,True,False,False,True
26.4,500.0,40.0,106,48,5,0,2,2,1,0,12,15,1,2.0,4500.0,25.0,True,False,False,False,False,False,True,False,False,True
22.0,500.0,41.0,14,11,3,0,0,0,1,2,15,15,1,1.0,4600.0,25.0,False,False,False,True,False,False,True,True,False,False
26.4,500.0,43.0,106,48,5,0,2,2,1,0,12,15,1,2.0,4800.0,25.0,True,False,False,False,False,False,True,False,False,True
26.0,500.0,40.0,106,48,5,0,2,2,1,0,12,15,1,2.0,4500.0,24.0,True,False,False,False,False,False,True,False,False,True
26.4,700.0,47.0,106,48,5,0,2,2,1,0,12,15,1,2.0,5400.0,14.0,True,False,False,False,False,False,True,False,False,True
22.0,500.0,45.0,106,48,5,0,2,2,1,0,12,15,1,2.0,5000.0,14.0,True,False,False,False,False,False,True,False,False,True
22.0,500.0,38.0,106,48,5,0,2,2,1,0,12,15,1,2.0,4300.0,25.0,True,False,False,False,False,False,True,True,False,False
23.0,500.0,41.0,84,39,1,0,0,0,0,0,1,2,0,0.0,4600.0,14.0,True,False,False,False,False,False,True,False,False,True
58.0,0.0,70.0,106,48,5,0,2,2,1,0,12,15,1,2.0,7000.0,28.0,True,False,False,False,False,False,True,False,False,True
26.0,500.0,42.0,106,48,5,0,2,2,1,0,12,15,1,2.0,4700.0,27.0,True,False,False,False,False,False,True,False,False,True
24.0,500.0,35.0,14,11,3,0,0,0,1,2,15,15,1,1.0,4000.0,25.0,True,False,False,False,False,False,True,True,False,False
19.83,500.0,43.0,18,21,5,0,2,0,1,1,15,15,0,2.0,4800.0,28.0,True,False,False,False,False,False,True,False,False,True
22.0,0.0,65.0,18,21,5,0,2,0,1,1,15,15,0,2.0,6500.0,14.0,True,False,False,False,False,False,True,False,False,True
26.0,500.0,44.0,18,21,5,0,2,0,1,1,15,15,0,2.0,4900.0,26.0,True,False,False,False,False,False,True,False,False,True
23.0,300.0,35.0,18,21,5,0,2,0,1,1,15,15,0,2.0,3800.0,14.0,True,False,False,False,False,False,True,False,False,True
27.0,500.0,36.0,18,21,5,0,2,0,1,1,15,15,0,2.0,4100.0,28.0,True,False,False,False,False,False,True,False,False,True
23.14,500.0,40.0,102,37,6,0,3,0,0,1,9,15,0,1.0,4500.0,14.0,True,False,False,False,False,False,True,True,False,False
20.85,500.0,40.0,106,48,5,0,2,2,1,0,12,15,1,2.0,4500.0,25.0,True,False,False,False,False,False,True,False,False,True
29.0,500.0,47.0,18,21,5,0,2,0,1,1,15,15,0,2.0,5200.0,14.0,True,False,False,False,False,False,True,False,False,True
26.0,300.0,41.0,28,22,5,0,1,2,3,0,15,15,1,9.0,4400.0,26.0,True,False,False,False,False,False,True,False,False,True
25.0,500.0,45.0,18,21,5,0,2,0,1,1,15,15,0,2.0,5000.0,27.0,True,False,False,False,False,False,True,False,False,True
23.0,500.0,47.0,14,11,3,0,0,0,1,2,15,15,1,1.0,5200.0,14.0,True,False,False,False,False,False,True,True,False,False
20.0,500.0,42.0,84,39,1,0,0,0,0,0,1,2,0,0.0,4700.0,28.0,False,False,False,True,False,False,True,False,False,True
24.0,500.0,45.0,106,48,5,0,2,2,1,0,12,15,1,2.0,5000.0,25.0,True,False,False,False,False,False,True,False,False,True
25.0,500.0,50.0,84,39,1,0,0,0,0,0,1,2,0,0.0,5500.0,14.0,True,False,False,False,False,False,True,False,False,True
24.0,300.0,35.0,22,14,3,0,2,1,1,1,15,15,1,3.0,3800.0,28.0,True,False,False,False,False,False,True,False,False,True
24.0,300.0,35.0,22,14,3,0,2,1,1,1,15,15,1,3.0,3800.0,28.0,True,False,False,False,False,False,True,False,False,True
28.0,500.0,50.0,18,21,5,0,2,0,1,1,15,15,0,2.0,5500.0,26.0,False,False,False,True,False,False,True,False,False,True
26.4,500.0,50.0,84,39,1,0,0,0,0,0,1,2,0,0.0,5500.0,25.0,True,False,False,False,False,False,True,False,False,True
24.0,500.0,50.0,18,21,5,0,2,0,1,1,15,15,0,2.0,5500.0,27.0,True,False,False,False,False,False,True,False,False,True
26.4,500.0,49.0,84,39,1,0,0,0,0,0,1,2,0,0.0,5400.0,26.0,True,False,False,False,False,False,True,False,False,True
25.0,500.0,37.0,106,48,5,0,2,2,1,0,12,15,1,2.0,4200.0,25.0,True,False,False,False,False,False,True,False,True,False
25.0,500.0,41.0,106,48,5,0,2,2,1,0,12,15,1,2.0,4600.0,25.0,True,False,False,False,False,False,True,False,False,True
23.0,500.0,46.0,106,48,5,0,2,2,1,0,12,15,1,2.0,5100.0,14.0,True,False,False,False,False,False,True,False,False,True
26.4,500.0,40.0,14,11,3,0,0,0,1,2,15,15,1,1.0,4500.0,26.0,True,False,False,False,False,False,True,True,False,False
57.0,0.0,60.0,28,22,5,0,1,2,3,0,15,15,1,9.0,6000.0,28.0,True,False,False,False,False,False,True,False,False,True
29.0,500.0,46.0,18,21,5,0,2,0,1,1,15,15,0,2.0,5100.0,27.0,True,False,False,False,False,False,True,False,False,True
26.9,500.0,40.0,27,11,2,0,2,1,0,4,15,0,1,0.0,4500.0,25.0,True,False,False,False,False,False,True,False,False,False
48.0,0.0,71.0,14,11,3,0,0,0,1,2,15,15,1,1.0,7100.0,14.0,True,False,False,False,False,False,True,True,False,False
44.0,0.0,68.0,18,21,5,0,2,0,1,1,15,15,0,2.0,6800.0,25.0,True,False,False,False,False,False,True,False,False,True
24.0,500.0,41.0,18,21,5,0,2,0,1,1,15,15,0,2.0,4600.0,24.0,True,False,False,False,False,False,True,True,False,False
20.0,500.0,32.0,18,21,5,0,2,0,1,1,15,15,0,2.0,3700.0,26.0,True,False,False,False,False,False,True,False,False,True
26.0,500.0,39.0,14,11,3,0,0,0,1,2,15,15,1,1.0,4400.0,27.0,True,False,False,False,False,False,True,True,False,False
46.0,0.0,55.0,14,11,3,0,0,0,1,2,15,15,1,1.0,5500.0,26.0,True,False,False,False,False,False,True,True,False,False
21.0,0.0,26.0,27,11,2,0,2,1,0,4,15,0,1,0.0,2600.0,14.0,True,False,False,False,False,False,True,False,False,False
21.0,500.0,43.0,28,22,5,0,1,2,3,0,15,15,1,9.0,4800.0,25.0,True,False,False,False,False,False,True,False,False,True
20.0,0.0,18.0,27,11,2,0,2,1,0,4,15,0,1,0.0,1800.0,23.0,True,False,False,False,False,False,True,False,False,False
24.0,500.0,39.0,106,48,5,0,2,2,1,0,12,15,1,2.0,4400.0,25.0,True,False,False,False,False,False,True,False,False,True
18.0,500.0,35.0,106,48,5,0,2,2,1,0,12,15,1,2.0,4000.0,25.0,True,False,False,False,False,False,True,False,True,False
45.0,0.0,75.0,18,21,5,0,2,0,1,1,15,15,0,2.0,7500.0,26.0,True,False,False,False,False,False,True,False,False,True
24.0,300.0,38.0,18,21,5,0,2,0,1,1,15,15,0,2.0,4100.0,25.0,True,False,False,False,False,False,True,False,False,True
50.0,0.0,75.0,106,48,5,0,2,2,1,0,12,15,1,2.0,7500.0,26.0,True,False,False,False,False,False,True,False,False,True
50.0,0.0,71.0,18,21,5,0,2,0,1,1,15,15,0,2.0,7100.0,28.0,True,False,False,False,False,False,True,False,False,True
24.0,500.0,40.0,28,22,5,0,1,2,3,0,15,15,1,9.0,4500.0,25.0,True,False,False,False,False,False,True,False,False,True
28.0,0.0,30.0,27,11,2,0,2,1,0,4,15,0,1,0.0,3000.0,26.0,True,False,False,False,False,False,True,False,False,False
48.0,0.0,73.0,14,11,3,0,0,0,1,2,15,15,1,1.0,7300.0,28.0,True,False,False,False,False,False,True,True,False,False
21.0,500.0,41.0,18,21,5,0,2,0,1,1,15,15,0,2.0,4600.0,26.0,True,False,False,False,False,False,True,False,False,True
50.0,0.0,73.0,18,21,5,0,2,0,1,1,15,15,0,2.0,7300.0,11.0,True,False,False,False,False,False,True,False,False,True
24.0,500.0,45.0,106,48,5,0,2,2,1,0,12,15,1,2.0,5000.0,25.0,False,False,False,True,False,False,True,False,True,False
24.0,300.0,44.0,18,21,5,0,2,0,1,1,15,15,0,2.0,4700.0,25.0,True,False,False,False,False,False,True,False,False,True
20.0,300.0,36.0,106,48,5,0,2,2,1,0,12,15,1,2.0,3900.0,25.0,False,False,False,True,False,False,True,False,False,True
26.4,500.0,45.0,14,11,3,0,0,0,1,2,15,15,1,1.0,5000.0,25.0,False,False,False,True,False,False,True,True,False,False
24.0,500.0,46.0,106,48,5,0,2,2,1,0,12,15,1,2.0,5100.0,26.0,True,False,False,False,False,False,True,False,False,True
18.0,300.0,38.0,14,11,3,0,0,0,1,2,15,15,1,1.0,4100.0,25.0,True,False,False,False,False,False,True,True,False,False
23.0,0.0,36.0,106,48,5,0,2,2,1,0,12,15,1,2.0,3600.0,26.0,True,False,False,False,False,False,True,False,False,True
26.0,500.0,45.0,14,11,3,0,0,0,1,2,15,15,1,1.0,5000.0,25.0,True,False,False,False,False,False,True,True,False,False
20.0,500.0,48.0,18,21,5,0,2,0,1,1,15,15,0,2.0,5300.0,26.0,True,False,False,False,False,False,True,False,False,True
22.0,0.0,10.0,27,11,2,0,2,1,0,4,15,0,1,0.0,1000.0,25.0,True,False,False,False,False,False,True,False,False,False
23.0,0.0,36.0,106,48,5,0,2,2,1,0,12,15,1,2.0,3600.0,26.0,True,False,False,False,False,False,True,False,False,True
26.0,300.0,43.0,106,48,5,0,2,2,1,0,12,15,1,2.0,4600.0,14.0,False,False,False,True,False,False,True,False,True,False
22.0,500.0,40.0,28,22,5,0,1,2,3,0,15,15,1,9.0,4500.0,25.0,True,False,False,False,False,False,True,True,False,False
23.0,0.0,36.0,106,48,5,0,2,2,1,0,12,15,1,2.0,3600.0,26.0,True,False,False,False,False,False,True,False,False,True
26.0,500.0,39.0,106,48,5,0,2,2,1,0,12,15,1,2.0,4400.0,24.0,True,False,False,False,False,False,True,True,False,False
22.0,300.0,45.0,18,21,5,0,2,0,1,1,15,15,0,2.0,4800.0,14.0,False,False,False,True,False,False,True,False,False,True
22.0,500.0,35.0,106,48,5,0,2,2,1,0,12,15,1,2.0,4000.0,26.0,False,False,False,True,False,False,True,False,False,True
23.0,0.0,21.0,14,11,3,0,0,0,1,2,15,15,1,1.0,2100.0,25.0,True,False,False,False,False,False,True,True,False,False
23.0,500.0,44.0,106,48,5,0,2,2,1,0,12,15,1,2.0,4900.0,24.0,True,False,False,False,False,False,True,False,True,False
30.0,500.0,50.0,27,11,2,0,2,1,0,4,15,0,1,0.0,5500.0,26.0,True,False,False,False,False,False,True,False,False,False
22.0,500.0,46.0,22,14,3,0,2,1,1,1,15,15,1,3.0,5100.0,27.0,True,False,False,False,False,False,True,False,False,True
26.4,500.0,46.0,14,11,3,0,0,0,1,2,15,15,1,1.0,5100.0,14.0,True,False,False,False,False,False,True,True,False,False
25.49,500.0,48.0,18,21,5,0,2,0,1,1,15,15,0,2.0,5300.0,26.0,True,False,False,False,False,False,True,False,False,True
22.0,500.0,40.0,14,11,3,0,0,0,1,2,15,15,1,1.0,4500.0,28.0,True,False,False,False,False,False,True,True,False,False
26.4,500.0,45.0,18,21,5,0,2,0,1,1,15,15,0,2.0,5000.0,24.0,False,False,False,True,False,False,True,True,False,False
22.0,500.0,43.0,18,21,5,0,2,0,1,1,15,15,0,2.0,4800.0,24.0,False,False,False,True,False,False,True,True,False,False
44.0,500.0,60.0,18,21,5,0,2,0,1,1,15,15,0,2.0,6500.0,25.0,False,False,False,True,False,False,True,True,False,False
26.0,0.0,20.0,106,48,5,0,2,2,1,0,12,15,1,2.0,2000.0,26.0,True,False,False,False,False,False,True,False,True,False
43.0,0.0,15.0,106,48,5,0,2,2,1,0,12,15,1,2.0,1500.0,25.0,True,False,False,False,False,False,True,True,False,False
26.0,0.0,40.0,18,21,5,0,2,0,1,1,15,15,0,2.0,4000.0,24.0,True,False,False,False,False,False,True,True,False,False
26.0,500.0,38.0,27,11,2,0,2,1,0,4,15,0,1,0.0,4300.0,25.0,True,False,False,False,False,False,True,False,False,False
28.0,500.0,47.0,106,48,5,0,2,2,1,0,12,15,1,2.0,5200.0,25.0,False,False,False,True,False,False,True,False,True,False
22.0,300.0,38.0,18,21,5,0,2,0,1,1,15,15,0,2.0,4100.0,25.0,True,False,False,False,False,False,True,False,False,True
24.0,500.0,43.0,28,22,5,0,1,2,3,0,15,15,1,9.0,4800.0,28.0,True,False,False,False,False,False,True,False,False,True
23.0,300.0,44.0,106,48,5,0,2,2,1,0,12,15,1,2.0,4700.0,24.0,True,False,False,False,False,False,True,False,True,False
24.0,500.0,43.0,18,21,5,0,2,0,1,1,15,15,0,2.0,4800.0,25.0,True,False,False,False,False,False,True,False,False,True
23.0,500.0,42.0,106,48,5,0,2,2,1,0,12,15,1,2.0,4700.0,25.0,True,False,False,False,False,False,True,True,False,False
40.0,500.0,75.0,106,48,5,0,2,2,1,0,12,15,1,2.0,8000.0,24.0,True,False,False,False,False,False,True,False,True,False
26.4,500.0,46.0,14,11,3,0,0,0,1,2,15,15,1,1.0,5100.0,25.0,True,False,False,False,False,False,True,True,False,False
23.86,500.0,43.0,22,14,3,0,2,1,1,1,15,15,1,3.0,4800.0,26.0,True,False,False,False,False,False,True,False,False,True
20.0,500.0,39.0,14,11,3,0,0,0,1,2,15,15,1,1.0,4400.0,27.0,True,False,False,False,False,False,True,True,False,False
24.0,500.0,43.0,28,22,5,0,1,2,3,0,15,15,1,9.0,4800.0,28.0,True,False,False,False,False,False,True,False,False,True
26.4,500.0,41.0,106,48,5,0,2,2,1,0,12,15,1,2.0,4600.0,24.0,True,False,False,False,False,False,True,True,False,False
29.26,500.0,47.0,18,21,5,0,2,0,1,1,15,15,0,2.0,5200.0,14.0,True,False,False,False,False,False,True,False,False,True
25.0,500.0,39.0,106,48,5,0,2,2,1,0,12,15,1,2.0,4400.0,25.0,True,False,False,False,False,False,True,False,True,False
22.0,0.0,35.0,106,48,5,0,2,2,1,0,12,15,1,2.0,3500.0,23.0,True,False,False,False,False,False,True,False,False,True
25.0,500.0,43.0,18,21,5,0,2,0,1,1,15,15,0,2.0,4800.0,25.0,False,False,False,True,False,False,True,False,False,True
22.0,300.0,30.0,18,21,5,0,2,0,1,1,15,15,0,2.0,3300.0,28.0,True,False,False,False,False,False,True,False,False,True
24.0,300.0,45.0,22,14,3,0,2,1,1,1,15,15,1,3.0,4800.0,19.0,True,False,False,False,False,False,True,False,False,True
17.14,300.0,36.0,14,11,3,0,0,0,1,2,15,15,1,1.0,3900.0,25.0,True,False,False,False,False,False,True,True,False,False
17.14,300.0,36.0,14,11,3,0,0,0,1,2,15,15,1,1.0,3900.0,25.0,True,False,False,False,False,False,True,True,False,False
24.0,500.0,44.0,14,11,3,0,0,0,1,2,15,15,1,1.0,4900.0,26.0,True,False,False,False,False,False,True,True,False,False
24.0,500.0,47.0,106,48,5,0,2,2,1,0,12,15,1,2.0,5200.0,14.0,True,False,False,False,False,False,True,False,False,True
24.0,300.0,35.0,106,48,5,0,2,2,1,0,12,15,1,2.0,3800.0,27.0,True,False,False,False,False,False,True,False,False,True
26.4,500.0,43.0,22,14,3,0,2,1,1,1,15,15,1,3.0,4800.0,25.0,True,False,False,False,False,False,True,False,False,True
20.0,500.0,40.0,106,48,5,0,2,2,1,0,12,15,1,2.0,4500.0,26.0,True,False,False,False,False,False,True,False,False,True
26.0,500.0,43.0,106,48,5,0,2,2,1,0,12,15,1,2.0,4800.0,26.0,True,False,False,False,False,False,True,False,False,True
26.0,500.0,43.0,106,48,5,0,2,2,1,0,12,15,1,2.0,4800.0,26.0,True,False,False,False,False,False,True,False,False,True
26.4,500.0,42.0,14,11,3,0,0,0,1,2,15,15,1,1.0,4700.0,26.0,True,False,False,False,False,False,True,True,False,False
26.0,500.0,50.0,18,21,5,0,2,0,1,1,15,15,0,2.0,5500.0,25.0,True,False,False,False,False,False,True,False,False,True
26.4,300.0,38.0,106,48,5,0,2,2,1,0,12,15,1,2.0,4100.0,23.0,False,False,False,True,False,False,True,False,False,True
26.4,300.0,41.0,106,48,5,0,2,2,1,0,12,15,1,2.0,4400.0,14.0,False,False,False,True,False,False,True,False,False,True
26.4,500.0,47.0,106,48,5,0,2,2,1,0,12,15,1,2.0,5200.0,24.0,True,False,False,False,False,False,True,False,False,True
22.0,500.0,42.0,22,14,3,0,2,1,1,1,15,15,1,3.0,4700.0,24.0,True,False,False,False,False,False,True,False,False,True
24.0,500.0,43.0,18,21,5,0,2,0,1,1,15,15,0,2.0,4800.0,24.0,True,False,False,False,False,False,True,True,False,False
35.0,500.0,50.0,14,11,3,0,0,0,1,2,15,15,1,1.0,5500.0,14.0,True,False,False,False,False,False,True,True,False,False
24.0,300.0,38.0,18,21,5,0,2,0,1,1,15,15,0,2.0,4100.0,25.0,False,False,False,True,False,False,True,False,False,True
21.0,700.0,45.0,106,48,5,0,2,2,1,0,12,15,1,2.0,5200.0,25.0,False,False,False,True,False,False,True,False,False,True
21.48,500.0,35.0,27,11,2,0,2,1,0,4,15,0,1,0.0,4000.0,25.0,True,False,False,False,False,False,True,False,False,False
24.0,500.0,43.0,22,14,3,0,2,1,1,1,15,15,1,3.0,4800.0,26.0,True,False,False,False,False,False,True,False,False,True
20.0,0.0,11.0,27,11,2,0,2,1,0,4,15,0,1,0.0,1100.0,25.0,True,False,False,False,False,False,True,False,False,False
24.0,500.0,43.0,14,11,3,0,0,0,1,2,15,15,1,1.0,4800.0,25.0,True,False,False,False,False,False,True,True,False,False
114.0,0.0,140.0,106,48,5,0,2,2,1,0,12,15,1,2.0,14000.0,4.0,True,False,False,False,False,False,True,True,False,False
21.0,500.0,39.0,28,22,5,0,1,2,3,0,15,15,1,9.0,4400.0,25.0,True,False,False,False,False,False,True,False,False,True
202.6,500.0,42.0,106,48,5,0,2,2,1,0,12,15,1,2.0,4700.0,26.0,False,False,False,True,False,False,True,False,False,True
26.4,500.0,50.0,14,11,3,0,0,0,1,2,15,15,1,1.0,5500.0,22.0,True,False,False,False,False,False,True,True,False,False
25.0,500.0,45.0,18,21,5,0,2,0,1,1,15,15,0,2.0,5000.0,26.0,True,False,False,False,False,False,True,False,False,True
26.4,500.0,44.0,18,21,5,0,2,0,1,1,15,15,0,2.0,4900.0,26.0,True,False,False,False,False,False,True,False,False,True
26.4,500.0,44.0,18,21,5,0,2,0,1,1,15,15,0,2.0,4900.0,26.0,True,False,False,False,False,False,True,False,False,True
21.0,500.0,43.0,18,21,5,0,2,0,1,1,15,15,0,2.0,4800.0,24.0,False,False,False,True,False,False,True,True,False,False
26.4,500.0,40.0,106,48,5,0,2,2,1,0,12,15,1,2.0,4500.0,27.0,True,False,False,False,False,False,True,False,False,True
100.0,0.0,70.0,22,14,3,0,2,1,1,1,15,15,1,3.0,7000.0,27.0,True,False,False,False,False,False,True,False,False,True
40.0,0.0,66.0,18,21,5,0,2,0,1,1,15,15,0,2.0,6600.0,25.0,True,False,False,False,False,False,True,False,False,True
24.0,500.0,35.0,14,11,3,0,0,0,1,2,15,15,1,1.0,4000.0,25.0,True,False,False,False,False,False,True,True,False,False
26.41,500.0,46.0,18,21,5,0,2,0,1,1,15,15,0,2.0,5100.0,26.0,True,False,False,False,False,False,True,False,False,True
21.34,500.0,42.0,14,11,3,0,0,0,1,2,15,15,1,1.0,4700.0,25.0,True,False,False,False,False,False,True,True,False,False
26.4,500.0,36.0,106,48,5,0,2,2,1,0,12,15,1,2.0,4100.0,26.0,True,False,False,False,False,False,True,False,False,True
26.41,500.0,46.0,18,21,5,0,2,0,1,1,15,15,0,2.0,5100.0,26.0,True,False,False,False,False,False,True,False,False,True
20.63,500.0,43.0,28,22,5,0,1,2,3,0,15,15,1,9.0,4800.0,25.0,True,False,False,False,False,False,True,False,False,True
23.27,500.0,47.0,14,11,3,0,0,0,1,2,15,15,1,1.0,5200.0,14.0,True,False,False,False,False,False,True,True,False,False
26.4,500.0,41.0,22,14,3,0,2,1,1,1,15,15,1,3.0,4600.0,25.0,True,False,False,False,False,False,True,False,False,True
26.4,500.0,42.0,106,48,5,0,2,2,1,0,12,15,1,2.0,4700.0,25.0,True,False,False,False,False,False,True,False,False,True
26.4,500.0,42.0,106,48,5,0,2,2,1,0,12,15,1,2.0,4700.0,25.0,True,False,False,False,False,False,True,False,False,True
26.0,0.0,20.0,14,11,3,0,0,0,1,2,15,15,1,1.0,2000.0,26.0,True,False,False,False,False,False,True,True,False,False
28.0,500.0,45.0,18,21,5,0,2,0,1,1,15,15,0,2.0,5000.0,28.0,False,False,False,True,False,False,True,False,False,True
23.0,500.0,46.0,106,48,5,0,2,2,1,0,12,15,1,2.0,5100.0,14.0,True,False,False,False,False,False,True,False,False,True
26.4,500.0,40.0,18,21,5,0,2,0,1,1,15,15,0,2.0,4500.0,24.0,True,False,False,False,False,False,True,True,False,False
26.4,300.0,43.0,106,48,5,0,2,2,1,0,12,15,1,2.0,4600.0,26.0,True,False,False,False,False,False,True,False,True,False
50.0,0.0,10.0,14,11,3,0,0,0,1,2,15,15,1,1.0,1000.0,28.0,True,False,False,False,False,False,True,True,False,False
27.0,500.0,45.0,18,21,5,0,2,0,1,1,15,15,0,2.0,5000.0,26.0,True,False,False,False,False,False,True,False,False,True
26.4,500.0,43.0,14,11,3,0,0,0,1,2,15,15,1,1.0,4800.0,22.0,True,False,False,False,False,False,True,True,False,False
38.0,0.0,35.0,27,11,2,0,2,1,0,4,15,0,1,0.0,3500.0,25.0,True,False,False,False,False,False,True,False,False,False
21.0,500.0,43.0,18,21,5,0,2,0,1,1,15,15,0,2.0,4800.0,14.0,False,False,False,True,False,False,True,True,False,False
26.4,500.0,47.0,106,48,5,0,2,2,1,0,12,15,1,2.0,5200.0,24.0,True,False,False,False,False,False,True,False,False,True
26.0,500.0,46.0,14,11,3,0,0,0,1,2,15,15,1,1.0,5100.0,25.0,False,False,False,True,False,False,True,True,False,False
24.34,500.0,40.0,106,48,5,0,2,2,1,0,12,15,1,2.0,4500.0,25.0,True,False,False,False,False,False,True,False,True,False
22.0,500.0,41.0,18,21,5,0,2,0,1,1,15,15,0,2.0,4600.0,25.0,False,False,False,True,False,False,True,False,False,True
24.0,0.0,20.0,22,14,3,0,2,1,1,1,15,15,1,3.0,2000.0,23.0,True,False,False,False,False,False,True,False,False,True
26.0,0.0,11.0,106,48,5,0,2,2,1,0,12,15,1,2.0,1100.0,27.0,True,False,False,False,False,False,True,False,False,True
